Type,Source,Question,Reponse
Feedback,-1,formation chien de troupeau formule cours privés extérieurs ,"Les établissements des secteurs économiques suivants pourront rouvrir : *   l’ensemble des secteurs de l’industrie de la construction; *   les commerces de détail (établissements avec un accès extérieur habituellement utilisé par la clientèle) ainsi que leur chaîne d’approvisionnement; *   les entreprises du secteur manufacturier. Pour connaître les dates et modalités encadrant ces réouvertures, consultez la page [Reprise graduelle des activités en lien avec les mesures de ralentissement de la C"
Feedback,-1,pourquoi ne pas permettre les activités de toilettage dans les endroits ayant une porte exterieure,Toute personne ayant fréquenté tout lieu public doit surveiller ses symptômes et respecter les consignes sanitaires suivantes : *   [Lavez-vous les mains](https://www.quebec.ca/sante/conseils-et-prevention/prevention-des-accidents-des-lesions-et-des-maladies/lavage-des-mains/) souvent à l'eau tiède courante et au savon pendant au moins 20 secondes. *   Utilisez un désinfectant à base d'alcool si vous n'avez pas accès à de l'eau et à du savon. *   Observez les règles d'hygiène lorsque vous tousse
Feedback,-1,est-ce que le 5 g peut transmettre le covid-19,"Le coronavirus (COVID‑19) peut vivre sur les objets et surfaces. Sa durée de vie est de quelques heures à plusieurs jours. Cela dépend notamment du type de surface (par exemple : cuivre, carton, acier inoxydable, plastique), de la température et de l’humidité ambiante. Il est donc important que vous laviez les comptoirs, les lavabos, les poignées de porte et toutes les surfaces fréquemment touchées par les mains. Le nettoyage et la désinfection sont très efficaces pour éliminer le virus. "
Feedback,-1,est-ce que je peux aller voir mes parents dans les laurentides?,80 % des personnes infectées guérissent sans traitement particulier. Il existe des groupes de personnes à risque de décéder à la suite des complications respiratoires graves si elles sont infectées par le coronavirus. Il pourrait s’agir d’une pneumonie ou d’un syndrome respiratoire aigu. **Les personnes infectées au coronavirus (COVID-19) à risque de décès sont :** *   les personnes âgées de 70 ans et plus; *   les personnes avec les conditions suivantes :     *   maladies chroniques cardiaques;
Feedback,-1,est-ce que nous avons le droit de se promener en voiture pour 2 personnes n’ayant pas la même adresse?,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
Feedback,-1,peux-t-on faire du vélo,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
Feedback,-1,avons nous droit à la visite ?,Les établissements de santé tolèrent les visites en cas de situations exceptionnelles ou humanitaires. Le gouvernement du Québec interdit les visites non essenti
Feedback,-1,est-ce que nous avons le droit de se promener en voiture pour 2 personnes n’ayant pas la même adresse?,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
Feedback,-1,quand est-ce que les cours de conduite pourront reprendre?,"Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les"
Feedback,-1,est ce que les ménages privé sont autorisés àa reprendre?,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
Feedback,-1,est ce que les ménages privé sont autorisés àa reprendre?,"Les services de transport en commun demeurent opérationnels et représentent un service essentiel pour permettre, notamment, au personnel du réseau de la santé et des services sociaux de se déplacer. Les sociétés de transport du Québec ont accentué la fréquence de l’entretien de leurs véhicules et installations. Les usagers sont tout de même invités à appliquer les consignes sanitaires habituelles et à conserver, dans la mesure du possible, une distance de deux mètres avec les autres personnes pr"
Feedback,-1,est-ce que le port du masque est obligatoire ,"Des médicaments en vente libre peuvent être utilisés pour soulager les symptômes de la maladie à coronavirus (COVID‑19). Avant d’en faire usage, lisez attentivement les étiquettes et respectez les doses recommandées. **Il est fortement recommandé de demander conseil à votre pharmacien** avant d’utiliser des médicaments en vente libre en présence de symptômes. Évitez de prendre en même temps des produits qui contiennent les mêmes ingrédients comme du Tylenol MD et du Tylenol sinus"
Feedback,-1,bonjour!   est-ce qu'une personne demeurant dans un ri peut sortir à l'extérieur de sa résidence afin de s'asseoir et de profiter de l'air pur et du soleil..merci,Toute personne ayant fréquenté tout lieu public doit surveiller ses symptômes et respecter les consignes sanitaires suivantes : *   [Lavez-vous les mains](https://www.quebec.ca/sante/conseils-et-prevention/prevention-des-accidents-des-lesions-et-des-maladies/lavage-des-mains/) souvent à l'eau tiède courante et au savon pendant au moins 20 secondes. *   Utilisez un désinfectant à base d'alcool si vous n'avez pas accès à de l'eau et à du savon. *   Observez les règles d'hygiène lorsque vous tousse
Feedback,0,est-ce que les visites chez nos proches sont permises ?,80 % des personnes infectées guérissent sans traitement particulier. Il existe des groupes de personnes à risque de décéder à la suite des complications respiratoires graves si elles sont infectées par le coronavirus. Il pourrait s’agir d’une pneumonie ou d’un syndrome respiratoire aigu. **Les personnes infectées au coronavirus (COVID-19) à risque de décès sont :** *   les personnes âgées de 70 ans et plus; *   les personnes avec les conditions suivantes :     *   maladies chroniques cardiaques;
Feedback,0,est-ce que les pcue feront diminuer ma bourse?,"Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les"
Feedback,0,Quel est l’impact du prolongement de la fermeture des établissements d'enseignement sur l’aide financière aux études (AFE)?,"Si vous ou votre enfant avez des irritations de la peau ou une réaction allergique ou inflammatoire de la peau lorsque vous vous lavez les mains avec du gel hydroalcoolique, veuillez cesser l’utilisation de ce produit. Utilisez plutôt de l’eau et du savon pour vous laver les mains. Le lavage fréquent des mains et le lavage des mains avec du gel hydroalcoolique peuvent causer une sécheresse de la peau. Afin de prévenir cette sécheresse, il est recommandé d’appliquer de la crème hydratante sur les"
